event_id,segmento,selection_rank,lead_minutes,modelo,modelo_label,model_family,model_order,window_start,window_end,t_peak_obs,t_peak_pred,PTE_min,abs_PTE_min,peak_obs,peak_pred,peak_error,abs_peak_error,rel_peak_error_pct,abs_rel_peak_error_pct,pred_at_obs_peak,obs_peak_prediction_time_offset_min,error_at_obs_peak,abs_error_at_obs_peak,RMSE_evento,MAE_evento,Bias_evento,NSE_evento,n_puntos_evento
2025_E03,2025,3,20,ARIMA_selected,ARIMA,Estadistico,3,2026-02-24 15:50:00,2026-02-24 19:50:00,2026-02-24 17:50:00,2026-02-24 18:10:00,20.0,20.0,2.3,2.4331972522792897,0.1331972522792899,0.1331972522792899,5.791184881708258,5.791184881708258,0.63796927062066,0.0,-1.6620307293793397,1.6620307293793397,0.4406349561261756,0.18511550960015977,-0.05118503404041956,0.20578852187544705,25
2025_E03,2025,3,20,SARIMAX_lagged_exog_selected,SARIMAX,Estadistico con exogenas,4,2026-02-24 15:50:00,2026-02-24 19:50:00,2026-02-24 17:50:00,2026-02-24 18:10:00,20.0,20.0,2.3,2.2410025448100064,-0.05899745518999344,0.05899745518999344,-2.5651067473910194,2.5651067473910194,0.7572563134754864,0.0,-1.5427436865245134,1.5427436865245134,0.38377930834197066,0.16793971964953566,-0.036177179826157056,0.3975217455537652,25
2025_E03,2025,3,20,NBEATS,N-BEATS,Deep learning,5,2026-02-24 15:50:00,2026-02-24 19:50:00,2026-02-24 17:50:00,2026-02-24 18:00:00,10.0,10.0,2.3,2.073542833328247,-0.22645716667175275,0.22645716667175275,-9.845963768337077,9.845963768337077,0.9073564410209656,0.0,-1.3926435589790342,1.3926435589790342,0.34896970424485874,0.1528775545120239,0.03426766357421873,0.5018573629940684,25
2025_E03,2025,3,20,LSTM,LSTM,Deep learning recurrente,6,2026-02-24 15:50:00,2026-02-24 19:50:00,2026-02-24 17:50:00,2026-02-24 18:10:00,20.0,20.0,2.3,2.3097290813922884,0.009729081392288563,0.009729081392288563,0.42300353879515495,0.42300353879515495,1.2612694203853607,0.0,-1.038730579614639,1.038730579614639,0.27975382423059825,0.12272759162187576,-0.011224330747127502,0.6798670852916913,25
2025_E04,2025,4,20,Persistencia,Persistencia,Baseline ingenuo,0,2026-03-08 16:50:00,2026-03-08 20:50:00,2026-03-08 18:50:00,2026-03-08 19:10:00,20.0,20.0,2.2,2.2,0.0,0.0,0.0,0.0,0.54,0.0,-1.6600000000000001,1.6600000000000001,0.4880778626407882,0.2372,-0.019599999999999996,0.15436348724566262,25
2025_E04,2025,4,20,Ridge_ARX_local,Ridge-ARX,ML lineal ARX,1,2026-03-08 16:50:00,2026-03-08 20:50:00,2026-03-08 18:50:00,2026-03-08 19:10:00,20.0,20.0,2.2,3.0098060548527084,0.8098060548527082,0.8098060548527082,36.80936612966855,36.80936612966855,1.175128117191596,0.0,-1.0248718828084042,1.0248718828084042,0.42841559426484044,0.23614466086272567,0.02834223797849632,0.348467554815874,25
2025_E04,2025,4,20,GradientBoosting_ARX,Gradient Boosting-ARX,ML no lineal ARX,2,2026-03-08 16:50:00,2026-03-08 20:50:00,2026-03-08 18:50:00,2026-03-08 19:10:00,20.0,20.0,2.2,1.799557771699019,-0.4004422283009812,0.4004422283009812,-18.201919468226418,18.201919468226418,0.9111656533884456,0.0,-1.2888343466115546,1.2888343466115546,0.3951152029343681,0.19121656140970078,-0.09619304232782977,0.4458172707009955,25
2025_E04,2025,4,20,ARIMA_selected,ARIMA,Estadistico,3,2026-03-08 16:50:00,2026-03-08 20:50:00,2026-03-08 18:50:00,2026-03-08 19:10:00,20.0,20.0,2.2,3.1271705125366087,0.9271705125366085,0.9271705125366085,42.14411420620948,42.14411420620948,0.527424811018086,0.0,-1.6725751889819143,1.6725751889819143,0.5213598942592597,0.20826287363456078,-0.055578327844863544,0.035103466612634526,25
2025_E04,2025,4,20,SARIMAX_lagged_exog_selected,SARIMAX,Estadistico con exogenas,4,2026-03-08 16:50:00,2026-03-08 20:50:00,2026-03-08 18:50:00,2026-03-08 19:10:00,20.0,20.0,2.2,2.6355907149527864,0.43559071495278623,0.43559071495278623,19.79957795239937,19.79957795239937,0.8879655008475051,0.0,-1.312034499152495,1.312034499152495,0.45429691063456723,0.24100103946905635,-0.03570081710021504,0.26736936753931484,25
2025_E04,2025,4,20,NBEATS,N-BEATS,Deep learning,5,2026-03-08 16:50:00,2026-03-08 20:50:00,2026-03-08 18:50:00,2026-03-08 18:40:00,-10.0,10.0,2.2,2.399611711502075,0.19961171150207502,0.19961171150207502,9.073259613730682,9.073259613730682,2.0437943935394287,0.0,-0.15620560646057147,0.15620560646057147,0.552923517011654,0.2446651627540588,0.19112767953872678,-0.08526458200997533,25
2025_E04,2025,4,20,LSTM,LSTM,Deep learning recurrente,6,2026-03-08 16:50:00,2026-03-08 20:50:00,2026-03-08 18:50:00,2026-03-08 18:50:00,0.0,0.0,2.2,2.239252251386642,0.03925225138664201,0.03925225138664201,1.784193244847364,1.784193244847364,2.239252251386642,0.0,0.03925225138664201,0.03925225138664201,0.3457960341790388,0.1472464797914028,0.0935014315068722,0.5755314451902054,25
2025_E05,2025,5,20,Persistencia,Persistencia,Baseline ingenuo,0,2026-02-23 15:40:00,2026-02-23 19:40:00,2026-02-23 17:40:00,2026-02-23 18:00:00,20.0,20.0,1.9,1.9,0.0,0.0,0.0,0.0,0.68,0.0,-1.2199999999999998,1.2199999999999998,0.37255872020394315,0.1968,-0.014400000000000003,0.20557589566166612,25
2025_E05,2025,5,20,Ridge_ARX_local,Ridge-ARX,ML lineal ARX,1,2026-02-23 15:40:00,2026-02-23 19:40:00,2026-02-23 17:40:00,2026-02-23 17:50:00,10.0,10.0,1.9,2.174422627761543,0.27442262776154314,0.27442262776154314,14.443296197975956,14.443296197975956,0.6849441174627245,0.0,-1.2150558825372753,1.2150558825372753,0.361641519522577,0.18264388880209054,-0.029412397476641493,0.25145223563650043,25
2025_E05,2025,5,20,GradientBoosting_ARX,Gradient Boosting-ARX,ML no lineal ARX,2,2026-02-23 15:40:00,2026-02-23 19:40:00,2026-02-23 17:40:00,2026-02-23 17:50:00,10.0,10.0,1.9,1.6265723289745735,-0.2734276710254264,0.2734276710254264,-14.390930053969813,14.390930053969813,0.740606508618504,0.0,-1.159393491381496,1.159393491381496,0.3180346172571186,0.12041766425906214,-0.09597820864982577,0.4210890880590391,25
2025_E05,2025,5,20,ARIMA_selected,ARIMA,Estadistico,3,2026-02-23 15:40:00,2026-02-23 19:40:00,2026-02-23 17:40:00,2026-02-23 17:50:00,10.0,10.0,1.9,2.4147253333548875,0.5147253333548876,0.5147253333548876,27.090807018678294,27.090807018678294,0.6700682347857428,0.0,-1.229931765214257,1.229931765214257,0.3716447259744055,0.16827540386941928,-0.04601929371634227,0.20946901823494657,25
